B380,80558.888,2735308.384
B381,80563.388,2735306.384
B382,80567.888,2735306.384
B383,80572.388,2735306.384
B384,80576.888,2735306.384
B385,80581.388,2735304.384
B386,80585.888,2735304.384
B387,80590.388,2735304.384
B388,80594.888,2735304.384
B389,80599.388,2735302.384
B390,80603.888,2735302.384
B391,80608.388,2735296.384
B392,80612.888,2735284.384
B393,80617.388,2735266.384
B394,80621.888,2735252.384
B395,80626.388,2735236.384
B396,80630.888,2735220.384
B397,80635.388,2735204.384
B398,80639.888,2735188.384
B399,80644.388,2735188.384
B400,80648.888,2735188.384
B401,80653.388,2735186.384
B402,80657.888,2735186.384
B403,80662.388,2735186.384
B404,80666.888,2735184.384
B405,80671.388,2735184.384
B406,80675.888,2735184.384
B407,80680.388,2735184.384
B408,80684.888,2735184.384
B409,80689.388,2735182.384
B410,80693.888,2735182.384
B411,80698.388,2735182.384
B412,80702.888,2735182.384
B413,80707.388,2735180.384
B414,80711.888,2735180.384
B415,80716.388,2735180.384
B416,80720.888,2735180.384
B417,80725.388,2735180.384
B418,80729.888,2735180.384
B419,80734.388,2735180.384
B420,80738.888,2735180.384
B421,80743.388,2735178.384
B422,80747.888,2735178.384
B423,80752.388,2735178.384
B424,80756.888,2735178.384
B425,80761.388,2735178.384
B426,80765.888,2735178.384
B427,80770.388,2735178.384
B428,80774.888,2735178.384
B429,80779.388,2735178.384
B430,80783.888,2735176.384
B431,80788.388,2735176.384
B432,80792.888,2735176.384
B433,80797.388,2735172.384
B434,80801.888,2735166.384
B435,80806.388,2735160.384
B436,80810.888,2735154.384
B437,80815.388,2735142.384
B438,80819.888,2735126.384
B439,80824.388,2735112.384
B440,80824.388,2735096.384
B441,80819.888,2735096.384
B442,80815.388,2735096.384
B443,80810.888,2735094.384
B444,80806.388,2735094.384
B445,80801.888,2735094.384
B446,80797.388,2735092.384
B447,80792.888,2735092.384
B448,80788.388,2735092.384
B449,80783.888,2735090.384
B450,80779.388,2735090.384
B451,80774.888,2735092.384
B452,80770.388,2735094.384
B453,80765.888,2735094.384
B454,80761.388,2735096.384
B455,80756.888,2735098.384
B456,80752.388,2735100.384
B457,80747.888,2735102.384
B458,80743.388,2735102.384
B459,80738.888,2735104.384
B460,80734.388,2735106.384
B461,80729.888,2735108.384
B462,80725.388,2735108.384
B463,80720.888,2735110.384
B464,80716.388,2735112.384
B465,80711.888,2735114.384
B466,80707.388,2735114.384
B467,80702.888,2735116.384
B468,80698.388,2735118.384
B469,80693.888,2735118.384
B470,80689.958,2735119.801
B471,80684.888,2735122.384
B472,80680.388,2735122.384
B473,80675.888,2735124.384
B474,80671.388,2735126.384
B475,80666.888,2735126.384
B476,80662.388,2735128.384
B477,80648.888,2735132.384
B478,80644.388,2735132.384
B479,80639.888,2735134.384
B480,80635.388,2735134.384
B481,80630.888,2735136.384
B482,80626.388,2735134.384
B483,80621.888,2735132.384
B484,80612.888,2735128.384
B485,80608.388,2735126.384
B486,80603.888,2735124.384
B487,80599.388,2735122.384
B488,80594.888,2735120.384
B489,80590.388,2735118.384
B490,80585.888,2735118.384
B491,80581.388,2735118.384
B492,80576.888,2735120.376
B493,80572.388,2735122.384
B494,80567.888,2735124.384
B495,80563.388,2735126.363
B496,80558.888,2735128.384
